n_train_catalysts,seed,mean_train_yield,test_mae
30.0,35.0,19.577145061728395,10.438813700274348
30.0,36.0,16.114894273807685,14.018043522377138
30.0,37.0,19.93671296296296,11.996322445130314
30.0,38.0,18.58539898132428,12.144142064390365
30.0,39.0,18.535015432098763,11.326684314583225
30.0,40.0,18.991003086419752,10.88402356252858
30.0,41.0,22.85570987654321,10.645015860768176
30.0,42.0,19.820956790123457,11.773328360768176
30.0,43.0,18.365071770334925,12.270289739500265
30.0,44.0,18.587145061728396,11.885382130201188
30.0,45.0,22.236790123456792,11.550356995884774
30.0,46.0,17.243348765432103,11.448037294238684
30.0,47.0,18.915648148148147,9.933025977366254
30.0,48.0,19.338796296296298,9.174197530864198
30.0,49.0,18.110401234567902,12.435826731824417
30.0,50.0,18.417175925925925,10.195718192729768
30.0,51.0,17.449583333333333,9.189879766867376
30.0,52.0,18.422978395061726,13.15075252914952
30.0,53.0,18.529166666666665,11.873132716049383
30.0,54.0,20.47345269331687,9.434130888683097
30.0,55.0,17.359706790123457,11.188156478623686
30.0,56.0,20.072145061728396,12.492552297668041
30.0,57.0,15.395292483407932,9.539103142345926
30.0,58.0,19.643611111111113,9.091601080246912
30.0,59.0,19.045084117919433,12.72720437967679
30.0,60.0,19.582870370370372,10.378218878600823
30.0,61.0,19.42479938271605,12.177034364997715
30.0,62.0,18.5254012345679,10.172495541838137
30.0,63.0,20.69385802469136,9.19058070416095
30.0,64.0,20.535864197530866,11.733152263374485
30.0,65.0,19.208087667849977,8.848897492182722
30.0,66.0,18.722932098765433,10.198191272290808
30.0,67.0,20.93913580246913,9.767595907636029
30.0,68.0,20.155987654320988,11.301974737082764
30.0,69.0,15.858734567901235,11.062628572245085
30.0,70.0,18.98345679012346,11.574081618655692
30.0,71.0,19.015185185185185,12.686113168724281
30.0,72.0,17.823367803673406,9.253505827945558
30.0,73.0,18.734135802469137,11.695742112482854
30.0,74.0,17.761521839790092,11.086040877078654
30.0,75.0,18.286757215619694,11.746721766333396
30.0,76.0,19.136481481481482,9.327217592592593
30.0,77.0,19.485308641975312,9.957221650663008
30.0,78.0,17.041836419753086,9.69055747027892
30.0,79.0,18.55699953696558,10.879576873717367
30.0,80.0,21.236404320987656,12.308292352537723
30.0,81.0,17.82503086419753,12.236324502743484
30.0,82.0,18.249475308641976,10.66585728166438
30.0,83.0,18.60972222222222,12.821268004115225
30.0,84.0,18.020077160493827,11.794592792638317
30.0,85.0,17.82466049382716,8.13605952789209
30.0,86.0,18.437453703703707,11.42235853909465
30.0,87.0,18.58868827160494,12.59958104709648
30.0,88.0,17.206712962962964,12.52862289951989
30.0,89.0,19.89523148148148,10.984523533950618
30.0,90.0,20.83685185185185,11.016488683127573
30.0,91.0,16.991186911560426,8.953105503249816
30.0,92.0,19.07030864197531,12.672517832647463
30.0,93.0,19.975632716049383,11.286088548811158
30.0,94.0,17.84913580246914,10.880523319615913
30.0,95.0,17.45776234567901,13.446314243255602
30.0,96.0,18.193287037037038,12.47529066525998
30.0,97.0,20.730138888888888,14.301895576131686
30.0,98.0,17.882901234567903,12.526344478737997
30.0,99.0,16.931635802469135,9.791012088477366
50.0,0.0,17.223435185185185,9.162137842935529
50.0,1.0,17.976840448189648,12.744268343605205
50.0,2.0,16.23514814814815,13.056804320987654
50.0,3.0,17.044055555555556,12.380605658436213
50.0,4.0,18.31413888888889,12.701544786681078
50.0,5.0,18.045675925925927,13.103774759945132
50.0,6.0,15.70549074074074,12.72905967935528
50.0,7.0,19.28051851851852,16.63816214639837
50.0,8.0,17.84549074074074,12.03729712791495
50.0,9.0,20.079944444444443,11.594900102880658
50.0,10.0,18.66312037037037,11.0269861196845
50.0,11.0,19.834777777777777,11.773014506172839
50.0,12.0,18.84766182053894,10.15173859976747
50.0,13.0,17.03736111111111,9.184383359053498
50.0,14.0,18.449208260024076,8.905713217616173
50.0,15.0,15.458542457634968,16.011098202679946
50.0,16.0,18.43863888888889,10.062622479423869
50.0,17.0,18.160944444444443,11.64855787037037
50.0,18.0,16.091435185185187,11.688500300068588
50.0,19.0,17.57489814814815,9.517107184499316
50.0,20.0,18.240916666666667,11.595507407407409
50.0,21.0,20.57138623946662,12.47067633577183
50.0,22.0,18.324,11.62582222222222
50.0,23.0,18.99088804518937,9.980781425234847
50.0,24.0,19.11638888888889,11.554487139917697
50.0,25.0,17.70812962962963,12.780735922496573
50.0,26.0,17.543462962962963,12.332646587791496
50.0,27.0,19.542064814814815,9.508321562071332
50.0,28.0,19.13837037037037,10.451344581618656
50.0,29.0,16.540537037037037,10.880736831275721
50.0,30.0,18.98517592592593,14.58215080284082
50.0,31.0,18.08667469210112,11.686881192703026
50.0,32.0,19.007778498009074,10.953910405798892
50.0,33.0,19.179296296296297,9.533857235939644
50.0,34.0,17.809194444444447,10.438054989711933
50.0,35.0,19.05824074074074,10.39527109053498
50.0,36.0,16.40791739975924,13.92398163581676
50.0,37.0,18.911620370370372,11.783946716392316
50.0,38.0,18.349476803407722,12.150942881371046
50.0,39.0,18.26371296296296,11.358136204175457
50.0,40.0,18.838101851851853,10.863896347736624
50.0,41.0,20.934185185185186,10.217311248285323
50.0,42.0,19.36664505972775,11.883199846179172
50.0,43.0,18.036373738309102,12.216112757354077
50.0,44.0,18.259496249652745,11.908372980351405
50.0,45.0,19.590851851851852,11.385938340192045
50.0,46.0,17.830981481481484,11.461039248971193
50.0,47.0,19.208990740740738,10.03697533436214
50.0,48.0,19.696824074074076,9.236243887174213
50.0,49.0,18.66938888888889,12.470011419753087
50.0,50.0,17.041481481481483,9.961147462277092
50.0,51.0,17.422027777777778,9.180703090422519
50.0,52.0,18.372240740740743,13.145871107681756
50.0,53.0,18.379462962962965,11.861014283264746
50.0,54.0,19.208408185943142,8.851613879714513
50.0,55.0,17.34862962962963,11.189520610425241
50.0,56.0,18.460250000000002,12.010021990740741
50.0,57.0,16.875460690804704,9.909558223841028
50.0,58.0,18.080824074074076,9.277330958504802
50.0,59.0,18.226845078247987,12.60058375175342
50.0,60.0,19.038324074074076,10.358961256858711
50.0,61.0,20.215527777777776,12.288366949588479
50.0,62.0,18.96237962962963,10.171735442386833
50.0,63.0,18.388045189369382,9.28083819918168
50.0,64.0,20.293425925925927,11.737988425925925
50.0,65.0,19.095842207611817,8.80113025725976
50.0,66.0,18.40475,10.14653912037037
50.0,67.0,19.844074074074076,9.121737654320988
50.0,68.0,18.99237962962963,10.708830932784636
50.0,69.0,18.183314814814814,11.14536898148148
50.0,70.0,19.191443652190017,11.588186260387621
50.0,71.0,19.720055555555557,12.735597067901235
50.0,72.0,18.798055375497732,9.612017933759299
50.0,73.0,18.166987684044816,11.47140451533578
50.0,74.0,18.49422168719326,11.210010807756548
50.0,75.0,18.275201407537736,11.745598284992095
50.0,76.0,18.121194444444445,9.181218672839506
