n_train_catalysts,seed,mean_train_yield,test_mae
5.0,43.0,15.607813018055552,11.44796756620319
5.0,44.0,18.87761960925926,9.625066067679015
5.0,45.0,24.618388491796296,13.423756027581822
5.0,46.0,13.119926827268516,11.506344136080248
5.0,47.0,15.815358952138885,15.351994647057843
5.0,48.0,18.21894187511111,11.507855366185083
5.0,49.0,12.577978989648146,10.214371397293897
5.0,50.0,25.580598870138886,13.846074355522763
5.0,51.0,22.692826637222222,12.064903519471192
5.0,52.0,24.823407720379624,12.737098924744435
5.0,53.0,13.886149847703702,13.401187008570199
5.0,54.0,20.99138072509259,10.746039926967505
5.0,55.0,13.996833504907405,11.940055740999485
5.0,56.0,20.069774467351852,10.896922293016477
5.0,57.0,15.388136416962961,12.48245508914513
5.0,58.0,17.789955809944438,12.501277390320936
5.0,59.0,17.09733557433333,13.16210860507469
5.0,60.0,13.718860246333332,12.37532316785679
5.0,61.0,24.210068712342586,10.647089571253016
5.0,62.0,10.213098044249998,12.710256271600695
5.0,63.0,18.42957416494444,12.855513805532562
5.0,64.0,17.678488048759256,14.005316959668829
5.0,65.0,21.443312986324074,11.368982407718741
5.0,66.0,9.448870137907404,15.695965251535698
5.0,67.0,15.612824031981479,14.621471663408421
5.0,68.0,17.752078317333332,11.004497348825618
5.0,69.0,20.14419360811111,11.788841024549692
5.0,70.0,16.17755065348148,11.32238448240727
5.0,71.0,19.493037074268518,10.141350118388186
5.0,72.0,9.763432269425925,10.937420402022942
5.0,73.0,20.494307408064817,11.87819335134392
5.0,74.0,19.442398320120365,11.797905168735397
5.0,75.0,18.53476918471296,10.285843525286317
5.0,76.0,23.218299768648148,9.905361378425324
5.0,77.0,16.39572277235185,11.504376313782817
5.0,78.0,20.34350322181481,12.671005765941736
5.0,79.0,20.42082430325926,12.188501665775652
5.0,80.0,19.65037995237037,13.207679090325035
5.0,81.0,13.941936155314815,14.769942809637174
5.0,82.0,21.86259253448148,11.73755842480336
5.0,83.0,23.84137283880555,11.729700404336395
5.0,84.0,13.073031702462961,10.229035855753857
5.0,85.0,24.340011487444443,12.141432362094136
5.0,86.0,16.181661400351853,10.572232600446794
5.0,87.0,14.44690631449074,8.979633446887345
5.0,88.0,21.142306252888886,11.25666053593354
5.0,89.0,26.551264277703698,13.836464199505244
5.0,90.0,18.405331389999997,10.357372154930555
5.0,91.0,29.623404073499998,15.144982637648148
5.0,92.0,14.578710899083331,9.849665557879476
5.0,93.0,14.412070408259257,10.964298433030315
5.0,94.0,25.410118336564814,13.41086964650348
5.0,95.0,13.822999274333332,9.159320470845987
5.0,96.0,22.238289048175925,13.278864892894125
5.0,97.0,14.745722668537036,11.921330253200207
5.0,98.0,17.188712109666664,11.063959517850616
5.0,99.0,18.706417776,11.843957561124999
10.0,0.0,20.308020101648147,11.09310300378846
10.0,1.0,20.25928071985185,13.457019519620987
10.0,2.0,19.13126782193981,13.3855635774771
10.0,3.0,19.351742037314814,11.23029755703138
10.0,4.0,23.132115627009256,14.471400846090175
